"","t","x","Y"
"142",0.0833333333333333,4.2,0.042283995808454
"143",0.0833333333333333,4.3,0.0423925311841258
"144",0.0833333333333333,4.4,0.0424961351777185
"145",0.0833333333333333,4.5,0.0425951360300855
"146",0.0833333333333333,4.6,0.0426898335702555
"147",0.0833333333333333,4.7,0.0427805022050192
"148",0.0833333333333333,4.8,0.0428673935430797
"149",0.0833333333333333,4.9,0.042950738703911
"150",0.0833333333333333,5,0.0430307503539547
"151",0.0833333333333333,5.1,0.0431076245064763
"152",0.0833333333333333,5.2,0.0431815421160874
"153",0.0833333333333333,5.3,0.0432526704944652
"154",0.0833333333333333,5.4,0.0433211645700138
"155",0.0833333333333333,5.5,0.0433871680110178
"156",0.0833333333333333,5.6,0.0434508142291177
"157",0.0833333333333333,5.7,0.04351222727764
"158",0.0833333333333333,5.8,0.0435715226573473
"159",0.0833333333333333,5.9,0.0436288080405033
"160",0.0833333333333333,6,0.0436841839227186
"161",0.0833333333333333,6.1,0.0437377442108156
"162",0.0833333333333333,6.2,0.0437895767539019
"163",0.0833333333333333,6.3,0.0438397638239383
"164",0.0833333333333333,6.4,0.0438883825513047
"165",0.0833333333333333,6.5,0.043935505320199
"166",0.0833333333333333,6.6,0.0439812001281178
"167",0.0833333333333333,6.7,0.0440255309131657
"168",0.0833333333333333,6.8,0.0440685578524979
"169",0.0833333333333333,6.9,0.0441103376348234
"170",0.0833333333333333,7,0.0441509237095575
"171",0.0833333333333333,7.1,0.0441903665149253
"172",0.0833333333333333,7.2,0.0442287136870604
"173",0.0833333333333333,7.3,0.0442660102519209
"174",0.0833333333333333,7.4,0.0443022988016463
"175",0.0833333333333333,7.5,0.0443376196568076
"176",0.0833333333333333,7.6,0.0443720110158495
"177",0.0833333333333333,7.7,0.0444055090928885
"178",0.0833333333333333,7.8,0.0444381482449115
"179",0.0833333333333333,7.9,0.0444699610893148
"180",0.0833333333333333,8,0.044500978612627
"181",0.0833333333333333,8.1,0.04453123027118
"182",0.0833333333333333,8.2,0.0445607440844125
"183",0.0833333333333333,8.3,0.0445895467214298
"184",0.0833333333333333,8.4,0.0446176635813806
"185",0.0833333333333333,8.5,0.0446451188681599
"186",0.0833333333333333,8.6,0.0446719356599005
"187",0.0833333333333333,8.7,0.0446981359736722
"188",0.0833333333333333,8.8,0.0447237408257687
"189",0.0833333333333333,8.9,0.0447487702879315
"190",0.0833333333333333,9,0.0447732435398248
"191",0.0833333333333333,9.1,0.0447971789180506
"192",0.0833333333333333,9.2,0.0448205939619676
"193",0.0833333333333333,9.3,0.0448435054565534
"194",0.0833333333333333,9.4,0.0448659294725311
"195",0.0833333333333333,9.5,0.0448878814039621
"196",0.0833333333333333,9.6,0.0449093760034884
"197",0.0833333333333333,9.7,0.0449304274153957
"198",0.0833333333333333,9.8,0.0449510492066519
"199",0.0833333333333333,9.9,0.0449712543960646
"200",0.0833333333333333,10,0.044991055481689
"201",0.166666666666667,0.1,0.00625411999490993
"202",0.166666666666667,0.2,0.0110345608544636
"203",0.166666666666667,0.3,0.0152020805682009
"204",0.166666666666667,0.4,0.0188202457212494
"205",0.166666666666667,0.5,0.0219545389951064
"206",0.166666666666667,0.6,0.0246677497762583
"207",0.166666666666667,0.7,0.0270175715017694
"208",0.166666666666667,0.8,0.0290555686983372
"209",0.166666666666667,0.9,0.0308269659398557
"210",0.166666666666667,1,0.0323709049827136
"211",0.166666666666667,1.1,0.0337209455968937
"212",0.166666666666667,1.2,0.0349056709933221
"213",0.166666666666667,1.3,0.0359493145544841
"214",0.166666666666667,1.4,0.0368723605612908
"215",0.166666666666667,1.5,0.0376920944051513
"216",0.166666666666667,1.6,0.0384230918680125
"217",0.166666666666667,1.7,0.0390776454672448
"218",0.166666666666667,1.8,0.039666130620208
"219",0.166666666666667,1.9,0.0401973168301619
"220",0.166666666666667,2,0.0406786301171019
"221",0.166666666666667,2.1,0.0411163730915665
"222",0.166666666666667,2.2,0.041515908767489
"223",0.166666666666667,2.3,0.0418818136656864
"224",0.166666666666667,2.4,0.04221800511635
"225",0.166666666666667,2.5,0.0425278470120363
"226",0.166666666666667,2.6,0.0428142376396496
"227",0.166666666666667,2.7,0.0430796826546282
"228",0.166666666666667,2.8,0.043326355762377
"229",0.166666666666667,2.9,0.0435561492418024
"230",0.166666666666667,3,0.043770716079742
"231",0.166666666666667,3.1,0.0439715051769763
"232",0.166666666666667,3.2,0.0441597908292902
"233",0.166666666666667,3.3,0.0443366974736518
"234",0.166666666666667,3.4,0.0445032205133458
"235",0.166666666666667,3.5,0.044660243890866
"236",0.166666666666667,3.6,0.0448085549583139
"237",0.166666666666667,3.7,0.0449488570974721
"238",0.166666666666667,3.8,0.045081780461838
"239",0.166666666666667,3.9,0.0452078911475279
"240",0.166666666666667,4,0.0453276990464695
"241",0.166666666666667,4.1,0.0454416645914992
"242",0.166666666666667,4.2,0.0455502045671032
"243",0.166666666666667,4.3,0.0456536971301107
"244",0.166666666666667,4.4,0.0457524861604762
"245",0.166666666666667,4.5,0.0458468850424099
"246",0.166666666666667,4.6,0.0459371799597317
"247",0.166666666666667,4.7,0.0460236327758002
"248",0.166666666666667,4.8,0.0461064835571793
"249",0.166666666666667,4.9,0.0461859527909273
"250",0.166666666666667,5,0.0462622433376854
"251",0.166666666666667,5.1,0.0463355421563181
"252",0.166666666666667,5.2,0.0464060218304974
"253",0.166666666666667,5.3,0.0464738419231325
"254",0.166666666666667,5.4,0.0465391501807795
"255",0.166666666666667,5.5,0.0466020836069947
"256",0.166666666666667,5.6,0.0466627694209229
"257",0.166666666666667,5.7,0.0467213259151487
"258",0.166666666666667,5.8,0.0467778632249237
"259",0.166666666666667,5.9,0.0468324840192511
"260",0.166666666666667,6,0.0468852841229206
"261",0.166666666666667,6.1,0.0469363530774027
"262",0.166666666666667,6.2,0.0469857746474917
"263",0.166666666666667,6.3,0.0470336272797186
"264",0.166666666666667,6.4,0.0470799845178022
"265",0.166666666666667,6.5,0.0471249153797621
"266",0.166666666666667,6.6,0.0471684847007557
"267",0.166666666666667,6.7,0.0472107534452182
"268",0.166666666666667,6.8,0.0472517789914658
"269",0.166666666666667,6.9,0.0472916153915523
"270",0.166666666666667,7,0.0473303136088545
"271",0.166666666666667,7.1,0.0473679217355816
"272",0.166666666666667,7.2,0.0474044851921594
"273",0.166666666666667,7.3,0.0474400469102272
"274",0.166666666666667,7.4,0.0474746475007983
"275",0.166666666666667,7.5,0.0475083254089673
"276",0.166666666666667,7.6,0.0475411170564043
"277",0.166666666666667,7.7,0.0475730569727455
"278",0.166666666666667,7.8,0.0476041779168775
"279",0.166666666666667,7.9,0.0476345109890094
"280",0.166666666666667,8,0.0476640857343403
"281",0.166666666666667,8.1,0.0476929302390473
"282",0.166666666666667,8.2,0.0477210712192505
"283",0.166666666666667,8.3,0.0477485341035459
"284",0.166666666666667,8.4,0.0477753431096444
"285",0.166666666666667,8.5,0.0478015213155998
"286",0.166666666666667,8.6,0.0478270907260681
"287",0.166666666666667,8.7,0.0478520723339971
"288",0.166666666666667,8.8,0.0478764861781097
"289",0.166666666666667,8.9,0.047900351396512
"290",0.166666666666667,9,0.0479236862767277
"291",0.166666666666667,9.1,0.0479465083024332
"292",0.166666666666667,9.2,0.0479688341971451
"293",0.166666666666667,9.3,0.047990679965089
"294",0.166666666666667,9.4,0.0480120609294597
"295",0.166666666666667,9.5,0.0480329917682647
"296",0.166666666666667,9.6,0.0480534865479279
"297",0.166666666666667,9.7,0.0480735587548146
"298",0.166666666666667,9.8,0.0480932213248261
"299",0.166666666666667,9.9,0.0481124866712009
"300",0.166666666666667,10,0.0481313667106483
"301",0.25,0.1,0.00226762971497901
"302",0.25,0.2,0.00342212273213508
"303",0.25,0.3,0.00474397351261617
"304",0.25,0.4,0.00617571146190992
"305",0.25,0.5,0.00767234882597401
"306",0.25,0.6,0.00919898485549833
"307",0.25,0.7,0.0107288457779237
"308",0.25,0.8,0.0122416835304793
"309",0.25,0.9,0.0137224695984338
"310",0.25,1,0.015160331391854
"311",0.25,1.1,0.0165476877741096
"312",0.25,1.2,0.0178795479522336
"313",0.25,1.3,0.0191529442237162
"314",0.25,1.4,0.020366474271075
"315",0.25,1.5,0.0215199329910569
"316",0.25,1.6,0.0226140173943035
"317",0.25,1.7,0.0236500910420902
"318",0.25,1.8,0.0246299969057751
"319",0.25,1.9,0.0255559095301192
"320",0.25,2,0.0264302190268447
"321",0.25,2.1,0.0272554407803056
"322",0.25,2.2,0.0280341458632045
"323",0.25,2.3,0.0287689080785198
"324",0.25,2.4,0.0294622642986592
"325",0.25,2.5,0.030116685392863
"326",0.25,2.6,0.0307345555426461
"327",0.25,2.7,0.0313181581621174
"328",0.25,2.8,0.0318696669815005
"329",0.25,2.9,0.0323911411314375
"330",0.25,3,0.0328845232937268
"331",0.25,3.1,0.0333516401701193
"332",0.25,3.2,0.0337942046722016
"333",0.25,3.3,0.0342138193584221
"334",0.25,3.4,0.0346119807440834
"335",0.25,3.5,0.0349900841908383
"336",0.25,3.6,0.0353494291473652
"337",0.25,3.7,0.035691224565298
"338",0.25,3.8,0.0360165943565164
"339",0.25,3.9,0.0363265827914643
"340",0.25,4,0.0366221597648634
"341",0.25,4.1,0.0369042258763081
"342",0.25,4.2,0.0371736172898316
"343",0.25,4.3,0.037431110349495
"344",0.25,4.4,0.0376774259380788
"345",0.25,4.5,0.0379132335736226
"346",0.25,4.6,0.0381391552443514
"347",0.25,4.7,0.0383557689868075
"348",0.25,4.8,0.0385636122151105
"349",0.25,4.9,0.0387631848114275
"350",0.25,5,0.038954951989163
"351",0.25,5.1,0.0391393469412423
"352",0.25,5.2,0.039316773286283
"353",0.25,5.3,0.0394876073255423
"354",0.25,5.4,0.0396522001233751
"355",0.25,5.5,0.0398108794235989
"356",0.25,5.6,0.0399639514137054
"357",0.25,5.7,0.0401117023483019
"358",0.25,5.8,0.0402544000425692
"359",0.25,5.9,0.0403922952458863
"360",0.25,6,0.0405256229051289
"361",0.25,6.1,0.040654603326511
"362",0.25,6.2,0.040779443244209
"363",0.25,6.3,0.0409003368034083
"364",0.25,6.4,0.0410174664648272
"365",0.25,6.5,0.0411310038372311
"366",0.25,6.6,0.0412411104439276
"367",0.25,6.7,0.0413479384287522
"368",0.25,6.8,0.0414516312065995
"369",0.25,6.9,0.0415523240631378
"370",0.25,7,0.0416501447079522
"371",0.25,7.1,0.0417452137850062
"372",0.25,7.2,0.041837645343977
"373",0.25,7.3,0.0419275472757175
"374",0.25,7.4,0.0420150217148175
"375",0.25,7.5,0.0421001654119816
"376",0.25,7.6,0.0421830700787042
"377",0.25,7.7,0.0422638227065111
"378",0.25,7.8,0.0423425058628386
"379",0.25,7.9,0.0424191979654423
"380",0.25,8,0.0424939735370664
"381",0.25,8.1,0.0425669034419531
"382",0.25,8.2,0.0426380551056383
"383",0.25,8.3,0.0427074927193528
"384",0.25,8.4,0.04277527743024
"385",0.25,8.5,0.0428414675184944
"386",0.25,8.6,0.0429061185624325
"387",0.25,8.7,0.0429692835924253
"388",0.25,8.8,0.0430310132345397
"389",0.25,8.9,0.0430913558446675
"390",0.25,9,0.0431503576338569
"391",0.25,9.1,0.0432080627855004
"392",0.25,9.2,0.0432645135649807
"393",0.25,9.3,0.0433197504223277
"394",0.25,9.4,0.0433738120883931
"395",0.25,9.5,0.04342673566501
"396",0.25,9.6,0.0434785567095679
"397",0.25,9.7,0.0435293093143963
"398",0.25,9.8,0.0435790261813243
"399",0.25,9.9,0.0436277386917497
"400",0.25,10,0.0436754769725282
"401",0.333333333333333,0.1,0.00173252826149619
"402",0.333333333333333,0.2,0.0021212597539303
"403",0.333333333333333,0.3,0.00267105244725333
"404",0.333333333333333,0.4,0.00335071608938127
"405",0.333333333333333,0.5,0.00413360132160794
"406",0.333333333333333,0.6,0.00499699638661031
"407",0.333333333333333,0.7,0.00592160068898235
"408",0.333333333333333,0.8,0.00689106564073879
"409",0.333333333333333,0.9,0.00789159439875288
"410",0.333333333333333,1,0.00891159313274803
"411",0.333333333333333,1.1,0.00994136736851851
"412",0.333333333333333,1.2,0.0109728577467007
"413",0.333333333333333,1.3,0.0119994102360164
"414",0.333333333333333,1.4,0.0130155764532136
"415",0.333333333333333,1.5,0.0140169402802806
"416",0.333333333333333,1.6,0.0149999674419889
"417",0.333333333333333,1.7,0.0159618751214296
"418",0.333333333333333,1.8,0.0169005190549758
"419",0.333333333333333,1.9,0.0178142958672059
"420",0.333333333333333,2,0.0187020586861978
"421",0.333333333333333,2.1,0.0195630443250288
"422",0.333333333333333,2.2,0.0203968105304864
"423",0.333333333333333,2.3,0.0212031819886042
"424",0.333333333333333,2.4,0.0219822039419295
"425",0.333333333333333,2.5,0.0227341024182506
"426",0.333333333333333,2.6,0.0234592501973743
"427",0.333333333333333,2.7,0.0241581377536417
"428",0.333333333333333,2.8,0.0248313485091382
"429",0.333333333333333,2.9,0.025479537817694
"430",0.333333333333333,3,0.0261034151742684
"431",0.333333333333333,3.1,0.0267037292094825
"432",0.333333333333333,3.2,0.0272812550860535
"433",0.333333333333333,3.3,0.0278367839637054
"434",0.333333333333333,3.4,0.0283711142426696
"435",0.333333333333333,3.5,0.0288850443339204
"436",0.333333333333333,3.6,0.0293793667375028
"437",0.333333333333333,3.7,0.0298548632392981
"438",0.333333333333333,3.8,0.0303123010618637
"439",0.333333333333333,3.9,0.0307524298270383
"440",0.333333333333333,4,0.0311759792072289
"441",0.333333333333333,4.1,0.0315836571590409
"442",0.333333333333333,4.2,0.0319761486474938
"443",0.333333333333333,4.3,0.0323541147817511
"444",0.333333333333333,4.4,0.0327181922943269
"445",0.333333333333333,4.5,0.0330689933053151
"446",0.333333333333333,4.6,0.033407105321512
"447",0.333333333333333,4.7,0.0337330914275279
"448",0.333333333333333,4.8,0.0340474906322381
"449",0.333333333333333,4.9,0.0343508183393505
"450",0.333333333333333,5,0.034643566915557
"451",0.333333333333333,5.1,0.0349262063337881
"452",0.333333333333333,5.2,0.035199184872594
"453",0.333333333333333,5.3,0.0354629298556896
"454",0.333333333333333,5.4,0.0357178484183003
"455",0.333333333333333,5.5,0.0359643282891798
"456",0.333333333333333,5.6,0.0362027385790855
"457",0.333333333333333,5.7,0.0364334305681417
"458",0.333333333333333,5.8,0.0366567384859218
"459",0.333333333333333,5.9,0.0368729802792803
"460",0.333333333333333,6,0.0370824583639829
"461",0.333333333333333,6.1,0.0372854603570471
"462",0.333333333333333,6.2,0.0374822597874371
"463",0.333333333333333,6.3,0.0376731167833734
"464",0.333333333333333,6.4,0.0378582787350316
"465",0.333333333333333,6.5,0.0380379809318411
"466",0.333333333333333,6.6,0.0382124471739481
"467",0.333333333333333,6.7,0.0383818903577061
"468",0.333333333333333,6.8,0.0385465130352987
"469",0.333333333333333,6.9,0.0387065079487951
"470",0.333333333333333,7,0.0388620585390972
"471",0.333333333333333,7.1,0.039013339430359
"472",0.333333333333333,7.2,0.0391605168905593
"473",0.333333333333333,7.3,0.0393037492689775
"474",0.333333333333333,7.4,0.0394431874113748
"475",0.333333333333333,7.5,0.0395789750537237
"476",0.333333333333333,7.6,0.0397112491953444
"477",0.333333333333333,7.7,0.0398401404523214
"478",0.333333333333333,7.8,0.0399657733920745
"479",0.333333333333333,7.9,0.0400882668499493
"480",0.333333333333333,8,0.0402077342286835
"481",0.333333333333333,8.1,0.0403242837815832
"482",0.333333333333333,8.2,0.0404380188802261
"483",0.333333333333333,8.3,0.0405490382674812
"484",0.333333333333333,8.4,0.0406574362966087
"485",0.333333333333333,8.5,0.0407633031571773
"486",0.333333333333333,8.6,0.0408667250885032
"487",0.333333333333333,8.7,0.0409677845812903
"488",0.333333333333333,8.8,0.0410665605681167
"489",0.333333333333333,8.9,0.0411631286033849
"490",0.333333333333333,9,0.0412575610333242
"491",0.333333333333333,9.1,0.0413499271566038
"492",0.333333333333333,9.2,0.0414402933760854
"493",0.333333333333333,9.3,0.0415287233422212
"494",0.333333333333333,9.4,0.0416152780885709
"495",0.333333333333333,9.5,0.0417000161598903
"496",0.333333333333333,9.6,0.0417829937332174
"497",0.333333333333333,9.7,0.0418642647323573
"498",0.333333333333333,9.8,0.0419438809361483
"499",0.333333333333333,9.9,0.0420218920808657
"500",0.333333333333333,10,0.0420983459571022
"501",0.416666666666667,0.1,0.00178328554721526
"502",0.416666666666667,0.2,0.00255042985289484
"503",0.416666666666667,0.3,0.00349947304521193
"504",0.416666666666667,0.4,0.00458386959026768
"505",0.416666666666667,0.5,0.00576545600760286
"506",0.416666666666667,0.6,0.00701309191341002
"507",0.416666666666667,0.7,0.00830151125691062
"508",0.416666666666667,0.8,0.00961035205473489
"509",0.416666666666667,0.9,0.0109233376346545
"510",0.416666666666667,1,0.0122275864146064
"511",0.416666666666667,1.1,0.0135130306666332
"512",0.416666666666667,1.2,0.0147719276344971
"513",0.416666666666667,1.3,0.0159984488620995
"514",0.416666666666667,1.4,0.017188335710509
"515",0.416666666666667,1.5,0.0183386108482545
"516",0.416666666666667,1.6,0.0194473370386051
"517",0.416666666666667,1.7,0.020513415858157
"518",0.416666666666667,1.8,0.0215364200967624
"519",0.416666666666667,1.9,0.0225164545383517
"520",0.416666666666667,2,0.0234540406300049
"521",0.416666666666667,2.1,0.0243500212336293
"522",0.416666666666667,2.2,0.025205482238648
"523",0.416666666666667,2.3,0.02602168831043
"524",0.416666666666667,2.4,0.0268000304707889
"525",0.416666666666667,2.5,0.0275419835648482
"526",0.416666666666667,2.6,0.028249071972354
"527",0.416666666666667,2.7,0.0289228421792057
"528",0.416666666666667,2.8,0.0295648410434213
"529",0.416666666666667,2.9,0.0301765987748468
"530",0.416666666666667,3,0.0307596158046371
"531",0.416666666666667,3.1,0.0313153528531484
"532",0.416666666666667,3.2,0.0318452236170142
"533",0.416666666666667,3.3,0.0323505895909118
"534",0.416666666666667,3.4,0.032832756619508
"535",0.416666666666667,3.5,0.0332929728425227
"536",0.416666666666667,3.6,0.0337324277526875
"537",0.416666666666667,3.7,0.0341522521342116
"538",0.416666666666667,3.8,0.0345535186895865
"539",0.416666666666667,3.9,0.0349372431963261
"540",0.416666666666667,4,0.0353043860635515
"541",0.416666666666667,4.1,0.0356558541820333
"542",0.416666666666667,4.2,0.0359925029811096
"543",0.416666666666667,4.3,0.0363151386224253
"544",0.416666666666667,4.4,0.0366245202741917
"545",0.416666666666667,4.5,0.0369213624210897
"546",0.416666666666667,4.6,0.0372063371744034
"547",0.416666666666667,4.7,0.0374800765547853
"548",0.416666666666667,4.8,0.0377431747264884
"549",0.416666666666667,4.9,0.0379961901671764
"550",0.416666666666667,5,0.0382396477617276
"551",0.416666666666667,5.1,0.0384740408119501
"552",0.416666666666667,5.2,0.0386998329569458
"553",0.416666666666667,5.3,0.0389174600011281
"554",0.416666666666667,5.4,0.0391273316486961
"555",0.416666666666667,5.5,0.0393298331447811
"556",0.416666666666667,5.6,0.0395253268245819
"557",0.416666666666667,5.7,0.0397141535726393
"558",0.416666666666667,5.8,0.0398966341950258
"559",0.416666666666667,5.9,0.0400730707076754
"560",0.416666666666667,6,0.0402437475443872
"561",0.416666666666667,6.1,0.0404089326882345
"562",0.416666666666667,6.2,0.0405688787302115
"563",0.416666666666667,6.3,0.0407238238589893
"564",0.416666666666667,6.4,0.0408739927856243
"565",0.416666666666667,6.5,0.0410195976070002
"566",0.416666666666667,6.6,0.0411608386116849
"567",0.416666666666667,6.7,0.0412979050317583
"568",0.416666666666667,6.8,0.041430975744032
"569",0.416666666666667,6.9,0.0415602199239249
"570",0.416666666666667,7,0.0416857976551038
"571",0.416666666666667,7.1,0.0418078604978346
"572",0.416666666666667,7.2,0.0419265520188266
"573",0.416666666666667,7.3,0.0420420082851937
"574",0.416666666666667,7.4,0.0421543583249966
"575",0.416666666666667,7.5,0.0422637245566768
"576",0.416666666666667,7.6,0.0423702231895495
"577",0.416666666666667,7.7,0.0424739645973765
"578",0.416666666666667,7.8,0.0425750536669082
"579",0.416666666666667,7.9,0.0426735901231575
"580",0.416666666666667,8,0.0427696688330427
"581",0.416666666666667,8.1,0.0428633800889281
"582",0.416666666666667,8.2,0.0429548098734808
"583",0.416666666666667,8.3,0.0430440401071614
"584",0.416666666666667,8.4,0.0431311488795742
"585",0.416666666666667,8.5,0.0432162106658135
"586",0.416666666666667,8.6,0.0432992965288601
"587",0.416666666666667,8.7,0.0433804743090074
"588",0.416666666666667,8.8,0.0434598088012228
"589",0.416666666666667,8.9,0.0435373619212879
"590",0.416666666666667,9,0.0436131928614951
"591",0.416666666666667,9.1,0.0436873582366249
"592",0.416666666666667,9.2,0.0437599122208736
"593",0.416666666666667,9.3,0.0438309066763528
"594",0.416666666666667,9.4,0.0439003912737367
"595",0.416666666666667,9.5,0.04396841360559
"596",0.416666666666667,9.6,0.044035019292874
"597",0.416666666666667,9.7,0.0441002520850867
"598",0.416666666666667,9.8,0.0441641539544661
"599",0.416666666666667,9.9,0.0442267651846488
"600",0.416666666666667,10,0.0442881244541534
"601",0.5,0.1,0.00163088009604239
"602",0.5,0.2,0.00193340691566712
"603",0.5,0.3,0.00240282967438531
"604",0.5,0.4,0.00300752541046658
"605",0.5,0.5,0.00372044501652231
"606",0.5,0.6,0.00451850748079514
"607",0.5,0.7,0.00538207115224852
"608",0.5,0.8,0.00629447245227844
"609",0.5,0.9,0.00724162363055677
"610",0.5,1,0.00821166219440769
"611",0.5,1.1,0.00919464554746493
"612",0.5,1.2,0.0101822851693358
"613",0.5,1.3,0.0111677153669577
"614",0.5,1.4,0.0121452922420153
"615",0.5,1.5,0.0131104190575266
"616",0.5,1.6,0.014059394659578
"617",0.5,1.7,0.0149892820251913
"618",0.5,1.8,0.0158977943714584
"619",0.5,1.9,0.0167831965805609
"620",0.5,2,0.0176442199755337
"621",0.5,2.1,0.018479988727412
"622",0.5,2.2,0.0192899563899067
"623",0.5,2.3,0.0200738512466949
"624",0.5,2.4,0.0208316293220031
"625",0.5,2.5,0.0215634340502864
"626",0.5,2.6,0.0222695617279363
"627",0.5,2.7,0.0229504319813153
"628",0.5,2.8,0.0236065625829263
"629",0.5,2.9,0.0242385480328972
"630",0.5,3,0.0248470413976738
"631",0.5,3.1,0.025432738963186
"632",0.5,3.2,0.0259963673169303
"633",0.5,3.3,0.0265386725234098
"634",0.5,3.4,0.0270604111010715
"635",0.5,3.5,0.0275623425470688
"636",0.5,3.6,0.0280452231895256
"637",0.5,3.7,0.0285098011761021
"638",0.5,3.8,0.0289568124330695
"639",0.5,3.9,0.0293869774512739
"640",0.5,4,0.0298009987746922
"641",0.5,4.1,0.0301995590841284
"642",0.5,4.2,0.030583319783267
"643",0.5,4.3,0.0309529200070689
"644",0.5,4.4,0.0313089759836012
"645",0.5,4.5,0.0316520806900519
"646",0.5,4.6,0.0319828037520637
"647",0.5,4.7,0.0323016915428068
"648",0.5,4.8,0.0326092674445221
"649",0.5,4.9,0.03290603224074
"650",0.5,5,0.033192464612118
"651",0.5,5.1,0.0334690217129345
"652",0.5,5.2,0.0337361398088194
"653",0.5,5.3,0.0339942349593509
"654",0.5,5.4,0.0342437037317832
"655",0.5,5.5,0.0344849239344306
"656",0.5,5.6,0.0347182553601798
"657",0.5,5.7,0.0349440405322678
"658",0.5,5.8,0.0351626054458934
"659",0.5,5.9,0.0353742603004448
"660",0.5,6,0.0355793002181683
"661",0.5,6.1,0.0357780059459828
"662",0.5,6.2,0.0359706445378943
"663",0.5,6.3,0.0361574700160944
"664",0.5,6.4,0.0363387240093586
"665",0.5,6.5,0.0365146363678054
"666",0.5,6.6,0.0366854257534457
"667",0.5,6.7,0.03685130020626
"668",0.5,6.8,0.0370124576857945
"669",0.5,6.9,0.0371690865884679
"670",0.5,7,0.0373213662409537
"671",0.5,7.1,0.037469467370127
"672",0.5,7.2,0.0376135525501744
"673",0.5,7.3,0.0377537766275414
"674",0.5,7.4,0.0378902871244505
"675",0.5,7.5,0.0380232246217651
"676",0.5,7.6,0.0381527231220028
"677",0.5,7.7,0.0382789103933136
"678",0.5,7.8,0.0384019082952475
"679",0.5,7.9,0.0385218330871312
"680",0.5,8,0.0386387957198646
"681",0.5,8.1,0.0387529021119356
"682",0.5,8.2,0.0388642534104294
"683",0.5,8.3,0.0389729462377915
"684",0.5,8.4,0.0390790729250754
"685",0.5,8.5,0.0391827217323825
"686",0.5,8.6,0.0392839770571752
"687",0.5,8.7,0.0393829196311137
"688",0.5,8.8,0.0394796267060426
"689",0.5,8.9,0.0395741722297224
"690",0.5,9,0.0396666270118737
"691",0.5,9.1,0.0397570588810762
"692",0.5,9.2,0.0398455328330353
"693",0.5,9.3,0.0399321111707034
"694",0.5,9.4,0.0400168536367199
"695",0.5,9.5,0.0400998175386051
"696",0.5,9.6,0.0401810578671234
"697",0.5,9.7,0.0402606274082072
"698",0.5,9.8,0.0403385768488097
"699",0.5,9.9,0.0404149548770365
"700",0.5,10,0.0404898082768849
"701",0.583333333333333,0.1,0.00138392738147181
"702",0.583333333333333,0.2,0.00151597726293618
"703",0.583333333333333,0.3,0.00183314348081243
"704",0.583333333333333,0.4,0.00230176552465209
"705",0.583333333333333,0.5,0.00289298915036926
"706",0.583333333333333,0.6,0.00358213383328687
"707",0.583333333333333,0.7,0.00434814035179571
"708",0.583333333333333,0.8,0.00517308856269917
"709",0.583333333333333,0.9,0.00604177664623879
"710",0.583333333333333,1,0.00694135416798196
"711",0.583333333333333,1.1,0.00786100224403208
"712",0.583333333333333,1.2,0.00879165492108169
"713",0.583333333333333,1.3,0.00972575660746998
"714",0.583333333333333,1.4,0.0106570510277705
"715",0.583333333333333,1.5,0.011580397732202
"716",0.583333333333333,1.6,0.012491612682719
"717",0.583333333333333,1.7,0.0133873298682644
"718",0.583333333333333,1.8,0.0142648812796178
"719",0.583333333333333,1.9,0.0151221929059415
"720",0.583333333333333,2,0.0159576947061361
"721",0.583333333333333,2.1,0.0167702427634032
"722",0.583333333333333,2.2,0.0175590520553221
"723",0.583333333333333,2.3,0.0183236384681041
"724",0.583333333333333,2.4,0.0190637688558408
"725",0.583333333333333,2.5,0.0197794180964698
"726",0.583333333333333,2.6,0.0204707322284378
"727",0.583333333333333,2.7,0.021137996867916
"728",0.583333333333333,2.8,0.0217816102079346
"729",0.583333333333333,2.9,0.0224020599896999
"730",0.583333333333333,3,0.0229999039141886
"731",0.583333333333333,3.1,0.0235757530302435
"732",0.583333333333333,3.2,0.0241302576950067
"733",0.583333333333333,3.3,0.0246640957546745
"734",0.583333333333333,3.4,0.0251779626391626
"735",0.583333333333333,3.5,0.0256725631041367
"736",0.583333333333333,3.6,0.0261486043886979
"737",0.583333333333333,3.7,0.0266067905874514
"738",0.583333333333333,3.8,0.0270478180622535
"739",0.583333333333333,3.9,0.0274723717421316
"740",0.583333333333333,4,0.0278811221801032
"741",0.583333333333333,4.1,0.0282747232532672
"742",0.583333333333333,4.2,0.0286538104079179
"743",0.583333333333333,4.3,0.0290189993648289
"744",0.583333333333333,4.4,0.029370885211518
"745",0.583333333333333,4.5,0.0297100418184466
"746",0.583333333333333,4.6,0.0300370215249359
"747",0.583333333333333,4.7,0.0303523550482404
"748",0.583333333333333,4.8,0.0306565515758788
"749",0.583333333333333,4.9,0.0309500990070938
"750",0.583333333333333,5,0.0312334643143145
"751",0.583333333333333,5.1,0.0315070939998284
"752",0.583333333333333,5.2,0.0317714146266187
"753",0.583333333333333,5.3,0.0320268334055572
"754",0.583333333333333,5.4,0.0322737388239405
"755",0.583333333333333,5.5,0.0325125013027646
"756",0.583333333333333,5.6,0.0327434738722034
"757",0.583333333333333,5.7,0.0329669928565417
"758",0.583333333333333,5.8,0.0331833785613363
"759",0.583333333333333,5.9,0.0333929359568901
"760",0.583333333333333,6,0.0335959553532393
"761",0.583333333333333,6.1,0.0337927130628064
"762",0.583333333333333,6.2,0.0339834720476836
